sent1,sent2,is_duplicate
"Que dire d'une housse pour table à repasser ??? Taille correspondant à ma table, cordon pour refermer sous la table facilement manipulable. mieux que ma précédente housse.","j'ai acheté 4 caméras pour équiper deux domiciles en intérieur caméra impeccable de jour , vision de nuit nulle, détection ok en extérieur vision de jour impec, de nuit nulle et détection nulle ( n'arrête pas d'envoyer des alertes , et ce peut importe la sensibilité de détection) donc bien réfléchir à l'utilisation que l'on veut en faire je ne recommande pas",0
"La chaise est de bonne qualité , facile à monter , assise très confortable . Je recommande cet article .","Produit très correct pour le prix, je recommande vivement, système d'attache horizontal ou vertical au choix, reçu extrêmement bien emballé, je suis très agréablement surprise",1
Livraison en retard et produit très abîmé et de mauvaise qualité en effet le revêtement gondole à plusieurs endroits. Très déçu par rapport au prix.,"Ok, remboursé, j'ai toujours l'article défectueux chez moi et JE VEUX LE MÊME ARTICLE AU MÊME PRIX. Car si je veux le recommander sur amazon il est encore présent oui mais le même article identique sous 3 prix différents ??!! Prix voir 4 fois plus cher?? Pour le même article???",1
"Très joli, pratique et plutôt solide, l’accrocher au mur serait un plus mais ce n’est pas nécessaire. Un coin était abîmé, dommage mais pas très grave en soit","Le livre est jolie, il donne envie, mais j'avoue avoir été déçu par la simplification de l'histoire. Notre petite n'a pas spécialement croché non plus. Peut être que cette histoire n'a pas besoin d'être simplifiée? Aucun soucis sur le produit lui même, ni la livraison. ;)",0
Vraiment déçu par la qualité du ciseaux. Et pas très precis sauf pour la coupe en pointe. Je ne recommande pas,"Apres seulement deux mois d'utilisation, la colle de l'écran à commencer à montrer des traces de décollement jusqu’à son détachement complet. Juste dégoutter de ne pas avoir pu récupérer des fichiers sur un telephone à l'écran HS. Appareil photo de très bonne qualité, mais que quand il le veut, camera selfi ... non Point positif quand même sur ce telephone, sa double sim malgré le fait qu'il faille sacrifié la micro SD pour cela. Reconnaissance par empreinte réactive, agréable. En résumé: le telephone à duré 8 moi malgré le soin, une coque à rabat et un verre trempé. Ne vaut pas plus que son prix, déjà eu mieux pour moins cher.",1
"Le jeu est vraiment mal optimisé sur PS4.. Des textures dignent de la PS2, des lags toutes les deux minutes et surtout des baisses de FPS intempestives. Le fond est bon et avec des potes, il prend tout son sens (d'où mes 2 étoiles tout de même) mais reste un jeu très mal fini et insupportable à jouer. Très déçu !",Évolution favorable dur ce nouveau modèle Je préfère cet appareil au Karcher w5 que possédait grâce à la nouvelle lèvre plus souple Achetez Pluto cet appareil,0
Très simple d'utilisation puisqu'il suffit juste de déposer le téléphone sur le chargeur. Une lumière s'allume pour indiquer lorsque le mobile charge. Concernant la vitesse de charge il est très rapide !,Pas chère et très bien,1
"Ma fille ne souhaitant plus consommer de compotes industrielles à l'école, j'ai investi dans cet appareil qui permet de remplir des gourdes réutilisables avec de la compote maison - et même si j'ai mis un peu de temps à comprendre comment faire pour éviter la catastrophe, j'en suis plutôt contente. Un petit truc : mouiller l'embout rose avant de pousser la compote dans les gourdes - ça glisse mieux (eh oui, comme les cups). ma fille apprécie aussi :-) la compote n'a pas besoin d'être hyper lisse, même s'il reste de petits morceaux, ça passe quand même :-) le tube se nettoie facilement, les gourdes un peu moins mais on y arrive quand même :-)","Acheté pour renouveler l'édition originale que nous possédions depuis des années, de nombreuses questions sont assez orientées vers la culture américaine et le plateau est plus basique que précédemment ce qui ne lui vaut pas de recevoir les cinq étoiles.",1
Je suis obligé de mettre 1 étoiles car le nettoyage c'est galère surtout quand la pâte et trop liquide.,"J'avais que 3 crochets dans le paquets au lieu de huit. Donc, paquet retourné.",1
N'importe quoi... Matériel déjà utilisé... Plusieurs rayures... Carton d'emballage déchiré... Je le renvoie direct!,"fonctionne parfaitement, reconnu avec usb 3 uniquement.",0
Très satisfait et envoi rapide. Il fait bien son travail. La valise de rangement est très pratique.... Content de mon choix...,"Je l'ai acheté pour ma petite, et je ne suis franchement pas déçue, de bonne qualité et la taille parfaite pour un doudou.",1
"Rempli bien son rôle, bon moment de détente, très content de cet achat",Achat conforme à ce qui était prévu,1
"le jouet est parfait ,comme tous les jouet de cette marque , il sont résistant et d'une très belle finition.",Finition perceptible pour 100 balles tu as plus rien.On verra à l usage,0
Commentaire malheureusement identique à de nombreux autres : Glacière utilisée 2 fois et la fermeture est déjà cassée ! Vendeur contacté mais refuse le remplacement du produit me proposant 6 euro pour aller la faire réparer la fermeture moi-même ! Passez votre chemin !,"Table assez massif, ca ne fait pas planchette en bois. Teinte du bois très agréable gris anthracite. Pas mal de rangement en dessous dans des boites à acheter par ailleurs.",0
Le système pour mettre le téléphone est parfait par contre le système pour fixer dans les grilles de ventilation ne tient pas.achat regrettable,"J'ai choisis cet article pour son côté mimi que pour sa réel utilité, je trouve par contre qu'au bon de 2 semaines il devient grand et tombe mal (pas comme sur la photo). Assez déçue sur le long terme.",1
Le bracelet correspond exactement à la description donnée et convient parfaitement au fitbit charge 2. Livraison à la date indiquée.,"La boîte est rigide et de très bonne facture, tout comme les protections qui la rempliront aisément, je vous la recommande !",1
Le prix est bon mais la couleur rouge ne s affiche il ni a que le vert à éviter je ne le retourne même pas car sa me gonfle,Livraison plus rapide que prévue. Stylos bien emballés et commande conforme à mes attentes,0
"Bonne gamme de couleur, par contre l'une des mines était montée à l'envers...",Très sympa et pas du tout vulgaire le prix est un peu moins cher sur d autre site chinois mais avé. Amazon sûr que votre robe arrive au moins !!,1
"J'ai acheté cette chaise gamer (après beaucoup de comparatifs) qui est très facile à monter et très agréable à l'assise et très pratique également. 5 mois après l'achat, nous avons malheureusement une lanière du coussin d'assise qui s'est déchiré. J'ai contacté le vendeur qui a su se montrer très professionnel, et après l'envoi de photos, nous a renvoyé un coussin neuf. Super produit, super vendeur, vous pouvez acheter en toute confiance. Très bon rapport qualité/prix","Pas si silencieux, fait le même bruit qu'un ventilateur de PC ou d'une PS4",1
"Bien trop encombrant et pas très esthétique, je ne l’ai pas utilisé et retourné dès réception après déballage. Avis partagé par les personnes présentent autour de moi .","Produit reçu une première fois, malheureusement non adapté au A3 2016. Réaction rapide du SAV avec un nouvel envoi. Produit parfait, qualité à voir à l'usage. Je recommande ce produit.",0
Une tenue t'aille unique doit allée à tout le monde !,Privé particulier dépannage correct en cas de problèmes,0
Cela fait 10 jours que j’ai retourné la coque car problème de modèle et depuis je n’ai toujours pas de nouvelles ni de remboursement,bonne pièce qui correspondait tout à fait à mes attentes,0
La commande apparaît comme livrée mais je n'ai jamais reçu l'article… Je ne vous dis pas MERCI !!!,"Mes 2 fils emploient ces bics tout les jours et l’encre part assez vite.C’est ici que j’ai trouvé le meilleur prix ! Merci,j’en recommanderai !",0
"Déçue car à réception je me suis rendue compte que le kit n'est pas complet, à priori il fait rajouter de la colle et d'autres substances... En effet dans le descriptif je viens de voir qu'il ne sont pas inclus mais faut pas appeler ça 'kit' alors pfff De plus, les instructions sont en anglais alors comment trouver les ingrédients manquants à présent ??","Bon thermomètre, précis et simple d'utilisation.",0
Protection pas adapté sur la tablette Acer Iconia One 10. La protection viens se coller en partie sur les enceintes qui sont de chaque extrémités. Il faut donc les découper ! Pose facile par contre des bulles partout mais vraiment partout. Le rendu est horrible j' ai retirer la protection 12 euros à la poubelle. Je précise que je ne suis pas à mon coup d'essai en protection d'écran tel et tablette.,j'ai acheté ce bracelet tout simplement pour la couleur qui s'associe bien avec la montre,0
Attention c’est assez grand,"reproduit le bruit d'une cafetière , ma petite fille joue beaucoup avec",1
Résultat = POUBELLE !,"tres facile a posé, agreable au touché, il ya une grosse difference avec le plastique de protection d'origine. je conseille",0
"Le massage est rop brusque. Pas du tout agréable, même Douloureux pour moi qui ait une hernie discale. Je l ai retourné.",Tellement habitué au meilleur que j'ai très dur d'entendre le pire!,1
J'ai beaucoup aimé le désign,Couvercle anti éclaboussure pour micro onde qui convient parfaitement au diamètre des assiettes. L'opacité du couvercle permet de bien voir a travers ce qui permet de voir la cuisson des aliments. Il est facile à nettoyer très satisfait de cet achat.,1
"Problème avec un des éléments, manque quelque centimètres, du coup il est bancale. J ai ajouter de la corde pour combler l espace.",Très déçu impossible à programmer malgré le protocole suivi à la lettre !!! J'ai réussi à en programmer une elle à donc était '' chargé '' mais le signal doit être altéré car la commande ne se fait pas...,1
"Une très belle édition au format mini, pour cette intégrale de la série des 60's le Saint. Les DVD sont empilés l'un sur l'autre et ça peut surprendre, mais ça n'a rien de gênant si vous en êtes conscient. La boîte est solide et bien fabriquée. Je suis en train de revisionner la série et je n'ai pas revu toutes les saisons, cependant les saisons déjà vues sont bien restaurées, le son est convenable (pas de souffle et une bonne VF, entre autres) et l'image tout à fait bonne au vu de l'âge de la série. Même sur une grande TV 4K, c'est tout à fait regardable. Je recommande !","Acheté le 27 avril, il ne fonctionne plus depuis le 20 juin. Le voyant de charge fonctionne, mais il ne s'allume plus. Pas de bouton pour contacter le vendeur pour retour SAV. Edit: Le vendeur m'a contacté suite à ce poste. Echange standard. Merci",1
